epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
19,388,Team 960,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
19,384,Team 961,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 962,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 963,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 964,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 965,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 966,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,384,Team 967,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,383,Team 968,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
19,383,Team 969,5,Gyarados,Silvally,Abra,Ponyta,Noivern,Kangaskhan
19,383,Team 970,5,Salazzle,Silvally,Abra,Torterra,Noivern,Kangaskhan
19,383,Team 971,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
19,383,Team 972,5,Arcanine,Silvally,Shellos,Torterra,Noivern,Kangaskhan
19,382,Team 973,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
19,382,Team 974,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
19,382,Team 975,5,Arcanine,Roserade,Greninja,Ponyta,Throh,Kangaskhan
19,381,Team 976,5,Salazzle,Silvally,Abra,Swirlix,Noivern,Kangaskhan
19,381,Team 977,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Kangaskhan
19,381,Team 978,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Kangaskhan
19,381,Team 979,5,Wishiwashi,Silvally,Salazzle,Ponyta,Noivern,Kangaskhan
19,381,Team 980,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Kangaskhan
19,378,Team 981,5,Carvanha,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
19,376,Team 982,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
19,376,Team 983,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
19,376,Team 984,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
19,375,Team 985,5,Salazzle,Silvally,Abra,Torterra,Bellsprout,Kangaskhan
19,374,Team 986,5,Carvanha,Silvally,Greninja,Torterra,Noivern,Kangaskhan
19,374,Team 987,5,Carvanha,Silvally,Greninja,Torterra,Noivern,Kangaskhan
19,374,Team 988,5,Carvanha,Silvally,Greninja,Torterra,Noivern,Kangaskhan
19,373,Team 989,5,Salazzle,Silvally,Greninja,Torterra,Noivern,Kangaskhan
19,372,Team 990,2,Arcanine,Silvally,Greninja,Parasect,Slowpoke,Kangaskhan
19,372,Team 991,5,Wishiwashi,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
19,371,Team 992,5,Salazzle,Silvally,Abra,Darmanitan,Noivern,Bouffalant
19,327,Team 993,5,Wishiwashi,Silvally,Grimer,Darmanitan,Diglett,Kangaskhan
19,324,Team 994,5,Wishiwashi,Silvally,Psyduck,Darmanitan,Diglett,Kangaskhan
19,255,Team 995,5,Carvanha,Silvally,Abra,Ponyta,Noivern,Kangaskhan
19,238,Team 996,5,Serperior,Silvally,Abra,Loudred,Noivern,Kangaskhan
19,161,Team 997,5,Wishiwashi,Meowstic-M,Abra,Dhelmise,Noivern,Kangaskhan
19,152,Team 998,5,Wishiwashi,Glalie,Abra,Dhelmise,Slowpoke,Kangaskhan
19,62,Team 999,5,Carvanha,Swablu,Greninja,Torterra,Noivern,Kangaskhan
20,399,Team 1000,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
20,399,Team 1001,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,399,Team 1002,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,399,Team 1003,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,399,Team 1004,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,399,Team 1005,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,395,Team 1006,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
20,395,Team 1007,5,Serperior,Silvally,Greninja,Loudred,Noivern,Kangaskhan
20,395,Team 1008,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
20,394,Team 1009,5,Salazzle,Silvally,Abra,Darmanitan,Noivern,Kangaskhan
20,394,Team 1010,5,Salazzle,Silvally,Abra,Darmanitan,Diglett,Kangaskhan
20,393,Team 1011,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,393,Team 1012,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,393,Team 1013,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,393,Team 1014,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,392,Team 1015,5,Salazzle,Silvally,Greninja,Sharpedo,Noivern,Kangaskhan
20,391,Team 1016,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
20,391,Team 1017,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
20,391,Team 1018,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
20,390,Team 1019,2,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,390,Team 1020,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,389,Team 1021,4,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,389,Team 1022,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
20,389,Team 1023,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
20,389,Team 1024,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
20,388,Team 1025,2,Arcanine,Silvally,Greninja,Parasect,Slowpoke,Kangaskhan
20,387,Team 1026,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
20,387,Team 1027,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
20,386,Team 1028,5,Wishiwashi,Silvally,Salazzle,Torterra,Noivern,Kangaskhan
20,386,Team 1029,5,Carvanha,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,386,Team 1030,5,Carvanha,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
20,385,Team 1031,5,Carvanha,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,385,Team 1032,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Turtonator
20,385,Team 1033,5,Carvanha,Silvally,Greninja,Torterra,Noivern,Kangaskhan
20,384,Team 1034,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Kangaskhan
20,384,Team 1035,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Kangaskhan
20,384,Team 1036,5,Salazzle,Silvally,Monferno,Ponyta,Noivern,Kangaskhan
20,384,Team 1037,5,Carvanha,Silvally,Salazzle,Ponyta,Noivern,Kangaskhan
20,370,Team 1038,5,Salazzle,Silvally,Greninja,Darmanitan,Diglett,Kangaskhan
20,350,Team 1039,5,Carvanha,Silvally,Salazzle,Ponyta,Blissey,Kangaskhan
20,327,Team 1040,5,Carvanha,Blastoise,Abra,Dhelmise,Noivern,Kangaskhan
20,263,Team 1041,5,Carvanha,Silvally,Shellos,Ponyta,Noivern,Kangaskhan
20,258,Team 1042,2,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
20,256,Team 1043,2,Arcanine,Silvally,Cottonee,Ponyta,Noivern,Kangaskhan
20,231,Team 1044,4,Arcanine,Silvally,Solosis,Ponyta,Noivern,Kangaskhan
20,226,Team 1045,5,Salazzle,Silvally,Greninja,Torterra,Diglett,Kangaskhan
20,212,Team 1046,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Snivy
20,206,Team 1047,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Gabite
20,189,Team 1048,5,Carvanha,Silvally,Greninja,Torterra,Slowpoke,Kangaskhan
20,148,Team 1049,5,Salazzle,Silvally,Abra,Ponyta,Noivern,Deerling
21,400,Team 1050,5,Arcanine,Silvally,Greninja,Darmanitan,Noivern,Kangaskhan
21,400,Team 1051,5,Salazzle,Silvally,Greninja,Darmanitan,Noivern,Kangaskhan
21,399,Team 1052,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
21,399,Team 1053,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
21,399,Team 1054,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,399,Team 1055,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,399,Team 1056,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,399,Team 1057,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,397,Team 1058,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
21,397,Team 1059,5,Arcanine,Silvally,Greninja,Parasect,Slowpoke,Kangaskhan
21,395,Team 1060,5,Arcanine,Silvally,Abra,Darmanitan,Diglett,Kangaskhan
21,395,Team 1061,5,Serperior,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,394,Team 1062,2,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,390,Team 1063,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
21,390,Team 1064,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
21,390,Team 1065,5,Arcanine,Silvally,Greninja,Sharpedo,Noivern,Turtonator
21,390,Team 1066,5,Blaziken,Silvally,Abra,Kingdra,Noivern,Kangaskhan
21,390,Team 1067,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
21,389,Team 1068,5,Serperior,Silvally,Greninja,Loudred,Noivern,Kangaskhan
21,387,Team 1069,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
21,387,Team 1070,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,387,Team 1071,5,Arcanine,Silvally,Greninja,Buizel,Noivern,Kangaskhan
21,387,Team 1072,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,387,Team 1073,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,387,Team 1074,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
21,382,Team 1075,2,Arcanine,Silvally,Greninja,Ponyta,Slowpoke,Kangaskhan
21,379,Team 1076,2,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
21,379,Team 1077,5,Salazzle,Silvally,Monferno,Ponyta,Noivern,Kangaskhan
21,379,Team 1078,5,Carvanha,Silvally,Salazzle,Ponyta,Noivern,Kangaskhan
21,379,Team 1079,2,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,377,Team 1080,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
21,377,Team 1081,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
21,377,Team 1082,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
21,376,Team 1083,5,Wishiwashi,Silvally,Salazzle,Torterra,Noivern,Kangaskhan
21,376,Team 1084,5,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
21,376,Team 1085,5,Salazzle,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,376,Team 1086,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,376,Team 1087,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,375,Team 1088,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
21,375,Team 1089,2,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
21,374,Team 1090,5,Salazzle,Silvally,Monferno,Ponyta,Diglett,Kangaskhan
21,374,Team 1091,5,Salazzle,Silvally,Abra,Dhelmise,Diglett,Kangaskhan
21,374,Team 1092,5,Wishiwashi,Silvally,Greninja,Parasect,Noivern,Kangaskhan
21,373,Team 1093,5,Arcanine,Silvally,Rattata,Parasect,Noivern,Kangaskhan
21,373,Team 1094,2,Salazzle,Silvally,Greninja,Torterra,Diglett,Kangaskhan
21,340,Team 1095,5,Carvanha,Silvally,Salazzle,Ponyta,Blissey,Kangaskhan
21,340,Team 1096,5,Carvanha,Silvally,Salazzle,Ponyta,Blissey,Kangaskhan
21,325,Team 1097,5,Carvanha,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
21,325,Team 1098,5,Carvanha,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
21,138,Team 1099,5,Wishiwashi,Tympole,Abra,Parasect,Noivern,Kangaskhan
22,398,Team 1100,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
22,398,Team 1101,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
22,398,Team 1102,5,Serperior,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,398,Team 1103,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
22,398,Team 1104,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,398,Team 1105,5,Serperior,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,397,Team 1106,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
22,397,Team 1107,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,397,Team 1108,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,397,Team 1109,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,396,Team 1110,5,Arcanine,Silvally,Monferno,Ponyta,Noivern,Kangaskhan
22,395,Team 1111,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Turtonator
22,395,Team 1112,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,395,Team 1113,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
22,394,Team 1114,5,Arcanine,Silvally,Greninja,Loudred,Noivern,Kangaskhan
22,393,Team 1115,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,393,Team 1116,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,393,Team 1117,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
22,393,Team 1118,5,Wishiwashi,Silvally,Salazzle,Ponyta,Noivern,Kangaskhan
22,393,Team 1119,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,393,Team 1120,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,392,Team 1121,5,Blaziken,Silvally,Abra,Kingdra,Noivern,Kangaskhan
22,389,Team 1122,5,Serperior,Silvally,Greninja,Loudred,Noivern,Kangaskhan
22,388,Team 1123,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
22,388,Team 1124,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
22,388,Team 1125,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
22,388,Team 1126,5,Carvanha,Silvally,Abra,Torterra,Noivern,Kangaskhan
22,387,Team 1127,5,Wishiwashi,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
22,386,Team 1128,5,Arcanine,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
22,384,Team 1129,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,384,Team 1130,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,384,Team 1131,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,384,Team 1132,2,Salazzle,Silvally,Abra,Ponyta,Diglett,Kangaskhan
22,384,Team 1133,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,383,Team 1134,5,Wishiwashi,Silvally,Greninja,Parasect,Noivern,Kangaskhan
22,381,Team 1135,2,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
22,380,Team 1136,5,Arcanine,Silvally,Rattata,Dhelmise,Diglett,Kangaskhan
22,380,Team 1137,5,Arcanine,Silvally,Vullaby,Dhelmise,Noivern,Kangaskhan
22,378,Team 1138,2,Salazzle,Silvally,Greninja,Dhelmise,Diglett,Kangaskhan
22,375,Team 1139,5,Salazzle,Silvally,Abra,Dhelmise,Diglett,Kangaskhan
22,375,Team 1140,5,Salazzle,Silvally,Abra,Dhelmise,Diglett,Kangaskhan
22,363,Team 1141,5,Venusaur,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
22,362,Team 1142,2,Wishiwashi,Silvally,Abra,Dhelmise,Diglett,Kangaskhan
22,336,Team 1143,5,Wishiwashi,Silvally,Abra,Torterra,Diglett,Kangaskhan
22,247,Team 1144,5,Comfey,Silvally,Abra,Ponyta,Noivern,Kangaskhan
22,224,Team 1145,2,Arcanine,Silvally,Toucannon,Ponyta,Noivern,Kangaskhan
22,155,Team 1146,3,Arcanine,Inkay,Greninja,Ponyta,Diglett,Kangaskhan
22,129,Team 1147,5,Salazzle,Silvally,Monferno,Ponyta,Noivern,Froakie
22,116,Team 1148,5,Salazzle,Silvally,Skitty,Parasect,Pichu,Kangaskhan
22,76,Team 1149,5,Salazzle,Blitzle,Greninja,Dhelmise,Seaking,Kangaskhan
23,399,Team 1150,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,399,Team 1151,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,399,Team 1152,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,399,Team 1153,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,399,Team 1154,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,399,Team 1155,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
23,398,Team 1156,2,Blaziken,Silvally,Abra,Kingdra,Noivern,Kangaskhan
23,397,Team 1157,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
23,397,Team 1158,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
23,394,Team 1159,5,Arcanine,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
23,389,Team 1160,5,Serperior,Silvally,Greninja,Grovyle,Noivern,Kangaskhan
23,389,Team 1161,5,Serperior,Silvally,Greninja,Nincada,Noivern,Kangaskhan
23,388,Team 1162,5,Arcanine,Silvally,Greninja,Kingdra,Noivern,Kangaskhan
23,388,Team 1163,2,Wishiwashi,Silvally,Greninja,Kingdra,Noivern,Kangaskhan
23,387,Team 1164,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,387,Team 1165,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,387,Team 1166,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,386,Team 1167,5,Arcanine,Silvally,Greninja,Loudred,Noivern,Kangaskhan
23,386,Team 1168,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,386,Team 1169,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,386,Team 1170,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,386,Team 1171,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,386,Team 1172,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,385,Team 1173,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,385,Team 1174,5,Arcanine,Silvally,Monferno,Ponyta,Noivern,Kangaskhan
23,385,Team 1175,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,385,Team 1176,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,381,Team 1177,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
23,380,Team 1178,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
23,380,Team 1179,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
23,379,Team 1180,5,Comfey,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
23,377,Team 1181,5,Arcanine,Silvally,Trapinch,Torterra,Noivern,Kangaskhan
23,376,Team 1182,5,Arcanine,Silvally,Rattata,Dhelmise,Noivern,Kangaskhan
23,376,Team 1183,5,Arcanine,Silvally,Abra,Torterra,Diglett,Kangaskhan
23,374,Team 1184,5,Blaziken,Silvally,Greninja,Parasect,Noivern,Kangaskhan
23,374,Team 1185,2,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
23,372,Team 1186,5,Wishiwashi,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
23,364,Team 1187,2,Salazzle,Silvally,Greninja,Dhelmise,Diglett,Kangaskhan
23,357,Team 1188,5,Venusaur,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
23,354,Team 1189,2,Wishiwashi,Silvally,Greninja,Dhelmise,Diglett,Kangaskhan
23,353,Team 1190,2,Wishiwashi,Silvally,Greninja,Torterra,Diglett,Kangaskhan
23,332,Team 1191,5,Simisear,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
23,211,Team 1192,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
23,206,Team 1193,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
23,194,Team 1194,5,Serperior,Silvally,Abra,Ponyta,Noivern,Kangaskhan
23,171,Team 1195,3,Arcanine,Silvally,Greninja,Parasect,Noivern,Anorith
23,151,Team 1196,5,Serperior,Silvally,Abra,Ponyta,Diglett,Kangaskhan
23,150,Team 1197,5,Wishiwashi,Silvally,Greninja,Torterra,Diglett,Kangaskhan
23,137,Team 1198,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Anorith
23,126,Team 1199,5,Beheeyem,Silvally,Abra,Torterra,Noivern,Shuppet
24,398,Team 1200,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
24,398,Team 1201,5,Arcanine,Silvally,Abra,Kingdra,Noivern,Kangaskhan
24,398,Team 1202,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
24,398,Team 1203,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
24,398,Team 1204,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
24,398,Team 1205,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
24,396,Team 1206,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,395,Team 1207,5,Arcanine,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
24,395,Team 1208,5,Arcanine,Silvally,Greninja,Kingdra,Diglett,Kangaskhan
24,394,Team 1209,5,Arcanine,Silvally,Greninja,Ponyta,Escavalier,Kangaskhan
24,394,Team 1210,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1211,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1212,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
24,394,Team 1213,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1214,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1215,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1216,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,394,Team 1217,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
24,394,Team 1218,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,393,Team 1219,5,Blaziken,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,392,Team 1220,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
24,392,Team 1221,2,Blaziken,Silvally,Abra,Kingdra,Noivern,Kangaskhan
24,392,Team 1222,2,Blaziken,Silvally,Abra,Kingdra,Noivern,Kangaskhan
24,391,Team 1223,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,391,Team 1224,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,391,Team 1225,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,391,Team 1226,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,391,Team 1227,5,Arcanine,Silvally,Rattata,Ponyta,Noivern,Kangaskhan
24,389,Team 1228,5,Arcanine,Silvally,Monferno,Ponyta,Noivern,Kangaskhan
24,388,Team 1229,5,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,388,Team 1230,5,Arcanine,Silvally,Doublade,Ponyta,Noivern,Kangaskhan
24,388,Team 1231,2,Venusaur,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
24,387,Team 1232,5,Blaziken,Silvally,Greninja,Parasect,Noivern,Kangaskhan
24,387,Team 1233,5,Blaziken,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
24,386,Team 1234,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
24,384,Team 1235,5,Wishiwashi,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
24,384,Team 1236,5,Wishiwashi,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
24,380,Team 1237,5,Arcanine,Silvally,Abra,Torterra,Diglett,Kangaskhan
24,377,Team 1238,2,Salazzle,Silvally,Krokorok,Torterra,Noivern,Kangaskhan
24,372,Team 1239,2,Wishiwashi,Silvally,Abra,Torterra,Diglett,Kangaskhan
24,364,Team 1240,5,Venusaur,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
24,348,Team 1241,5,Simisear,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
24,300,Team 1242,5,Wishiwashi,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
24,300,Team 1243,5,Wishiwashi,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
24,244,Team 1244,5,Gourgeist,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,234,Team 1245,3,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
24,234,Team 1246,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Anorith
24,215,Team 1247,5,Serperior,Silvally,Abra,Ponyta,Noivern,Kangaskhan
24,211,Team 1248,5,Comfey,Silvally,Rattata,Dhelmise,Oranguru,Kangaskhan
24,210,Team 1249,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Chespin
25,400,Team 1250,4,Blaziken,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
25,398,Team 1251,2,Venusaur,Silvally,Abra,Ponyta,Noivern,Kangaskhan
25,398,Team 1252,5,Arcanine,Silvally,Abra,Kingdra,Noivern,Kangaskhan
25,398,Team 1253,5,Arcanine,Silvally,Greninja,Dhelmise,Diglett,Kangaskhan
25,398,Team 1254,3,Aerodactyl,Silvally,Abra,Ponyta,Noivern,Kangaskhan
25,398,Team 1255,5,Arcanine,Silvally,Greninja,Torterra,Diglett,Kangaskhan
25,397,Team 1256,2,Venusaur,Silvally,Samurott,Dhelmise,Noivern,Kangaskhan
25,396,Team 1257,5,Arcanine,Silvally,Greninja,Ponyta,Diglett,Kangaskhan
